fuID,sID,Description
LOC_CS_1411,Not Ratified Yet,National
LOC_CS_1412,Not Deposit Yet,International
LOC_CS_1412,Not Ratified Yet,National
LOC_CS_1413,Not Deposit Yet,International
LOC_CS_1413,Not Ratified Yet,National
LOC_CS_1414,Not Deposit Yet,International
LOC_CS_1414,Not Ratified Yet,National
LOC_CS_1415,Not Deposit Yet,International
LOC_CS_1415,Not Ratified Yet,National
LOC_CS_1416,Not Deposit Yet,International
LOC_CS_1416,Not Ratified Yet,National
LOC_CS_1417,Not Deposit Yet,International
LOC_CS_1417,Not Ratified Yet,National
LOC_CS_1418,Not Deposit Yet,International
LOC_CS_1418,Not Ratified Yet,National
LOC_CS_1419,Not Deposit Yet,International
LOC_CS_1419,Not Ratified Yet,National
LOC_CS_1420,Not Deposit Yet,International
LOC_CS_1420,Not Ratified Yet,National
LOC_CS_1421,Not Deposit Yet,International
LOC_CS_1421,Not Ratified Yet,National
LOC_CS_1422,Not Deposit Yet,International
LOC_CS_1422,Not Ratified Yet,National
LOC_CS_1423,Not Deposit Yet,International
LOC_CS_1423,Not Ratified Yet,National
LOC_CS_1424,Not Deposit Yet,International
LOC_CS_1424,Not Ratified Yet,National
LOC_CS_1425,Not Deposit Yet,International
LOC_CS_1425,Not Ratified Yet,National
LOC_CS_1426,Not Deposit Yet,International
LOC_CS_1426,Not Ratified Yet,National
LOC_CS_1427,Not Deposit Yet,International
LOC_CS_1427,Not Ratified Yet,National
LOC_CS_1428,Not Deposit Yet,International
LOC_CS_1428,Not Ratified Yet,National
LOC_CS_1429,Not Deposit Yet,International
LOC_CS_1429,Not Ratified Yet,National
LOC_CS_1430,Not Deposit Yet,International
LOC_CS_1430,Not Ratified Yet,National
LOC_CS_1431,Not Deposit Yet,International
LOC_CS_1431,Not Ratified Yet,National
LOC_CS_1432,Not Deposit Yet,International
LOC_CS_1432,Not Ratified Yet,National
LOC_CS_1433,Not Deposit Yet,International
LOC_CS_1433,Not Ratified Yet,National
LOC_CS_1434,Not Deposit Yet,International
LOC_CS_1434,Not Ratified Yet,National
LOC_CS_1435,Not Deposit Yet,International
LOC_CS_1435,Not Ratified Yet,National
LOC_CS_1436,Not Deposit Yet,International
LOC_CS_1436,Not Ratified Yet,National
LOC_CS_1437,Not Deposit Yet,International
LOC_CS_1437,Not Ratified Yet,National
LOC_CS_1438,Not Deposit Yet,International
LOC_CS_1438,Not Ratified Yet,National
LOC_CS_1439,Not Deposit Yet,International
LOC_CS_1439,Not Ratified Yet,National
LOC_CS_1440,Not Deposit Yet,International
LOC_CS_1440,Not Ratified Yet,National
LOC_CS_1441,Not Deposit Yet,International
LOC_CS_1441,Not Ratified Yet,National
LOC_CS_1442,Not Deposit Yet,International
LOC_CS_1442,Not Ratified Yet,National
LOC_CS_1443,Not Deposit Yet,International
LOC_CS_1443,Not Ratified Yet,National
LOC_CS_1444,Not Deposit Yet,International
LOC_CS_1444,Not Ratified Yet,National
LOC_CS_1445,Not Deposit Yet,International
LOC_CS_1445,Not Ratified Yet,National
LOC_CS_1446,Not Deposit Yet,International
LOC_CS_1446,Not Ratified Yet,National
LOC_CS_1447,Not Deposit Yet,International
LOC_CS_1447,Not Ratified Yet,National
LOC_CS_1448,Not Deposit Yet,International
LOC_CS_1448,Not Ratified Yet,National
LOC_CS_1449,Not Deposit Yet,International
LOC_CS_1449,Not Ratified Yet,National
LOC_CS_1450,Not Deposit Yet,International
LOC_CS_1450,Not Ratified Yet,National
LOC_CS_1451,Not Deposit Yet,International
LOC_CS_1451,Not Ratified Yet,National
LOC_CS_1452,Not Deposit Yet,International
LOC_CS_1452,Not Ratified Yet,National
LOC_CS_1453,Not Deposit Yet,International
LOC_CS_1453,Not Ratified Yet,National
LOC_CS_1454,Not Deposit Yet,International
LOC_CS_1454,Not Ratified Yet,National
LOC_CS_1455,Not Deposit Yet,International
LOC_CS_1455,Not Ratified Yet,National
LOC_CS_1456,Not Deposit Yet,International
LOC_CS_1456,Not Ratified Yet,National
LOC_CS_1457,Not Deposit Yet,International
LOC_CS_1457,Not Ratified Yet,National
LOC_CS_1458,Not Deposit Yet,International
LOC_CS_1458,Not Ratified Yet,National
LOC_CS_1459,Not Deposit Yet,International
LOC_CS_1459,Not Ratified Yet,National
LOC_CS_1460,Not Deposit Yet,International
LOC_CS_1460,Not Ratified Yet,National
LOC_CS_1461,Not Deposit Yet,International
LOC_CS_1461,Not Ratified Yet,National
LOC_CS_1462,Not Deposit Yet,International
LOC_CS_1462,Not Ratified Yet,National
LOC_CS_1463,Not Deposit Yet,International
LOC_CS_1463,Not Ratified Yet,National
LOC_CS_1464,Not Deposit Yet,International
LOC_CS_1464,Not Ratified Yet,National
LOC_CS_1465,Not Deposit Yet,International
LOC_CS_1465,Not Ratified Yet,National
LOC_CS_1466,Not Deposit Yet,International
LOC_CS_1466,Not Ratified Yet,National
LOC_CS_1467,Not Deposit Yet,International
LOC_CS_1467,Not Ratified Yet,National
LOC_CS_1468,Not Deposit Yet,International
LOC_CS_1468,Not Ratified Yet,National
LOC_CS_1469,Not Deposit Yet,International
LOC_CS_1469,Not Ratified Yet,National
LOC_CS_1470,Not Deposit Yet,International
LOC_CS_1470,Not Ratified Yet,National
LOC_CS_1471,Not Deposit Yet,International
LOC_CS_1471,Not Ratified Yet,National
LOC_CS_1472,Not Deposit Yet,International
LOC_CS_1472,Not Ratified Yet,National
LOC_CS_1473,Not Deposit Yet,International
LOC_CS_1473,Not Ratified Yet,National
LOC_CS_1474,Not Deposit Yet,International
LOC_CS_1474,Not Ratified Yet,National
LOC_CS_1475,Not Deposit Yet,International
LOC_CS_1475,Not Ratified Yet,National
LOC_CS_1476,Not Deposit Yet,International
LOC_CS_1476,Not Ratified Yet,National
LOC_CS_1477,Not Deposit Yet,International
LOC_CS_1477,Not Ratified Yet,National
LOC_CS_1478,Not Deposit Yet,International
LOC_CS_1478,Not Ratified Yet,National
LOC_CS_1479,Not Deposit Yet,International
LOC_CS_1479,Not Ratified Yet,National
LOC_CS_1480,Not Deposit Yet,International
LOC_CS_1480,Not Ratified Yet,National
LOC_CS_1481,Not Deposit Yet,International
LOC_CS_1481,Not Ratified Yet,National
LOC_CS_1482,Not Deposit Yet,International
LOC_CS_1482,Not Ratified Yet,National
LOC_CS_1483,Not Deposit Yet,International
LOC_CS_1483,Not Ratified Yet,National
LOC_CS_1484,Not Deposit Yet,International
LOC_CS_1484,Not Ratified Yet,National
LOC_CS_1485,Not Deposit Yet,International
LOC_CS_1485,Not Ratified Yet,National
LOC_CS_1486,Not Deposit Yet,International
LOC_CS_1486,Not Ratified Yet,National
LOC_CS_1487,Not Deposit Yet,International
LOC_CS_1487,Not Ratified Yet,National
LOC_CS_1488,Not Deposit Yet,International
LOC_CS_1488,Not Ratified Yet,National
LOC_CS_1489,Not Deposit Yet,International
LOC_CS_1489,Not Ratified Yet,National
LOC_CS_1490,Not Deposit Yet,International
LOC_CS_1490,Not Ratified Yet,National
LOC_CS_1491,Not Deposit Yet,International
LOC_CS_1491,Not Ratified Yet,National
LOC_CS_1492,Not Deposit Yet,International
LOC_CS_1492,Not Ratified Yet,National
LOC_CS_1493,Not Deposit Yet,International
LOC_CS_1493,Not Ratified Yet,National
LOC_CS_1494,Not Deposit Yet,International
LOC_CS_1494,Not Ratified Yet,National
LOC_CS_1495,Not Deposit Yet,International
LOC_CS_1495,Not Ratified Yet,National
LOC_CS_1496,Not Deposit Yet,International
LOC_CS_1496,Not Ratified Yet,National
LOC_CS_1497,Not Deposit Yet,International
LOC_CS_1497,Not Ratified Yet,National
LOC_CS_1498,Not Deposit Yet,International
LOC_CS_1498,Not Ratified Yet,National
LOC_CS_1499,Not Deposit Yet,International
LOC_CS_1499,Not Ratified Yet,National
LOC_CS_1500,Not Deposit Yet,International
LOC_CS_1500,Not Ratified Yet,National
LOC_CS_1501,Not Deposit Yet,International
LOC_CS_1501,Not Ratified Yet,National
LOC_CS_1502,Not Deposit Yet,International
LOC_CS_1502,Not Ratified Yet,National
LOC_CS_1503,Not Deposit Yet,International
LOC_CS_1503,Not Ratified Yet,National
LOC_CS_1504,Not Deposit Yet,International
LOC_CS_1504,Not Ratified Yet,National
LOC_CS_1505,Not Deposit Yet,International
LOC_CS_1505,Not Ratified Yet,National
LOC_CS_1506,Not Deposit Yet,International
LOC_CS_1506,Not Ratified Yet,National
LOC_CS_1507,Not Deposit Yet,International
LOC_CS_1507,Not Ratified Yet,National
LOC_CS_1508,Not Deposit Yet,International
LOC_CS_1508,Not Ratified Yet,National
LOC_CS_1509,Not Deposit Yet,International
LOC_CS_1509,Not Ratified Yet,National
LOC_CS_1510,Not Deposit Yet,International
LOC_CS_1510,Not Ratified Yet,National
LOC_CS_1511,Not Deposit Yet,International
LOC_CS_1511,Not Ratified Yet,National
LOC_CS_1512,Not Deposit Yet,International
LOC_CS_1512,Not Ratified Yet,National
LOC_CS_1513,Not Deposit Yet,International
LOC_CS_1513,Not Ratified Yet,National
LOC_CS_1514,Not Deposit Yet,International
LOC_CS_1514,Not Ratified Yet,National
LOC_CS_1515,Not Deposit Yet,International
LOC_CS_1515,Not Ratified Yet,National
LOC_CS_1516,Not Deposit Yet,International
LOC_CS_1516,Not Ratified Yet,National
LOC_CS_1517,Not Deposit Yet,International
LOC_CS_1517,Not Ratified Yet,National
LOC_CS_1518,Not Deposit Yet,International
LOC_CS_1518,Not Ratified Yet,National
LOC_CS_1519,Not Deposit Yet,International
LOC_CS_1519,Not Ratified Yet,National
LOC_CS_1520,Not Deposit Yet,International
LOC_CS_1520,Not Ratified Yet,National
LOC_CS_1521,Not Deposit Yet,International
LOC_CS_1521,Not Ratified Yet,National
LOC_CS_1522,Not Deposit Yet,International
LOC_CS_1522,Not Ratified Yet,National
LOC_CS_1523,Not Deposit Yet,International
LOC_CS_1523,Not Ratified Yet,National
LOC_CS_1524,Not Deposit Yet,International
LOC_CS_1524,Not Ratified Yet,National
LOC_CS_1525,Not Deposit Yet,International
LOC_CS_1525,Not Ratified Yet,National
LOC_CS_1526,Not Deposit Yet,International
LOC_CS_1526,Not Ratified Yet,National
LOC_CS_1527,Not Deposit Yet,International
LOC_CS_1527,Not Ratified Yet,National
LOC_CS_1528,Not Deposit Yet,International
LOC_CS_1528,Not Ratified Yet,National
LOC_CS_1529,Not Deposit Yet,International
LOC_CS_1529,Not Ratified Yet,National
LOC_CS_1530,Not Deposit Yet,International
LOC_CS_1530,Not Ratified Yet,National
LOC_CS_1531,Not Deposit Yet,International
LOC_CS_1531,Not Ratified Yet,National
LOC_CS_1532,Not Deposit Yet,International
LOC_CS_1532,Not Ratified Yet,National
LOC_CS_1533,Not Deposit Yet,International
LOC_CS_1533,Not Ratified Yet,National
LOC_CS_1534,Not Deposit Yet,International
LOC_CS_1534,Not Ratified Yet,National
LOC_CS_1535,Not Deposit Yet,International
LOC_CS_1535,Not Ratified Yet,National
LOC_CS_1536,Not Deposit Yet,International
LOC_CS_1536,Not Ratified Yet,National
LOC_CS_1537,Not Deposit Yet,International
LOC_CS_1537,Not Ratified Yet,National
LOC_CS_1538,Not Deposit Yet,International
LOC_CS_1538,Not Ratified Yet,National
LOC_CS_1539,Not Deposit Yet,International
LOC_CS_1539,Not Ratified Yet,National
LOC_CS_1540,Not Deposit Yet,International
LOC_CS_1540,Not Ratified Yet,National
LOC_CS_1541,Not Deposit Yet,International
LOC_CS_1541,Not Ratified Yet,National
LOC_CS_1542,Not Deposit Yet,International
LOC_CS_1542,Not Ratified Yet,National
LOC_CS_1543,Not Deposit Yet,International
LOC_CS_1543,Not Ratified Yet,National
LOC_CS_1544,Not Deposit Yet,International
LOC_CS_1544,Not Ratified Yet,National
LOC_CS_1545,Not Deposit Yet,International
LOC_CS_1545,Not Ratified Yet,National
LOC_CS_1546,Not Deposit Yet,International
LOC_CS_1546,Not Ratified Yet,National
LOC_CS_1547,Not Deposit Yet,International
LOC_CS_1547,Not Ratified Yet,National
LOC_CS_1548,Not Deposit Yet,International
LOC_CS_1548,Not Ratified Yet,National
LOC_CS_1549,Not Deposit Yet,International
LOC_CS_1549,Not Ratified Yet,National
LOC_CS_1550,Not Deposit Yet,International
LOC_CS_1550,Not Ratified Yet,National
LOC_CS_1551,Not Deposit Yet,International
LOC_CS_1551,Not Ratified Yet,National
LOC_CS_1552,Not Deposit Yet,International
LOC_CS_1552,Not Ratified Yet,National
LOC_CS_1553,Not Deposit Yet,International
LOC_CS_1553,Not Ratified Yet,National
LOC_CS_1554,Not Deposit Yet,International
LOC_CS_1554,Not Ratified Yet,National
LOC_CS_1555,Not Deposit Yet,International
LOC_CS_1555,Not Ratified Yet,National
LOC_CS_1556,Not Deposit Yet,International
LOC_CS_1556,Not Ratified Yet,National
LOC_CS_1557,Not Deposit Yet,International
LOC_CS_1557,Not Ratified Yet,National
LOC_CS_1558,Not Deposit Yet,International
LOC_CS_1558,Not Ratified Yet,National
LOC_CS_1559,Not Deposit Yet,International
LOC_CS_1559,Not Ratified Yet,National
LOC_CS_1560,Not Deposit Yet,International
LOC_CS_1560,Not Ratified Yet,National
LOC_CS_1561,Not Deposit Yet,International
LOC_CS_1561,Not Ratified Yet,National
LOC_CS_1562,Not Deposit Yet,International
LOC_CS_1562,Not Ratified Yet,National
LOC_CS_1563,Not Deposit Yet,International
LOC_CS_1563,Not Ratified Yet,National
LOC_CS_1564,Not Deposit Yet,International
LOC_CS_1564,Not Ratified Yet,National
LOC_CS_1565,Not Deposit Yet,International
LOC_CS_1565,Not Ratified Yet,National
LOC_CS_1566,Not Deposit Yet,International
LOC_CS_1566,Not Ratified Yet,National
LOC_CS_1567,Not Deposit Yet,International
LOC_CS_1567,Not Ratified Yet,National
LOC_CS_1568,Not Deposit Yet,International
LOC_CS_1568,Not Ratified Yet,National
LOC_CS_1569,Not Deposit Yet,International
LOC_CS_1569,Not Ratified Yet,National
LOC_CS_1570,Not Deposit Yet,International
LOC_CS_1570,Not Ratified Yet,National
LOC_CS_1571,Not Deposit Yet,International
LOC_CS_1571,Not Ratified Yet,National
LOC_CS_1572,Not Deposit Yet,International
LOC_CS_1572,Not Ratified Yet,National
LOC_CS_1573,Not Deposit Yet,International
LOC_CS_1573,Not Ratified Yet,National
LOC_CS_1574,Not Deposit Yet,International
LOC_CS_1574,Not Ratified Yet,National
LOC_CS_1575,Not Deposit Yet,International
LOC_CS_1575,Not Ratified Yet,National
LOC_CS_1576,Not Deposit Yet,International
LOC_CS_1576,Not Ratified Yet,National
LOC_CS_1577,Not Deposit Yet,International
LOC_CS_1577,Not Ratified Yet,National
LOC_CS_1578,Not Deposit Yet,International
LOC_CS_1578,Not Ratified Yet,National
LOC_CS_1579,Not Deposit Yet,International
LOC_CS_1579,Not Ratified Yet,National
LOC_CS_1580,Not Deposit Yet,International
LOC_CS_1580,Not Ratified Yet,National
LOC_CS_1581,Not Deposit Yet,International
LOC_CS_1581,Not Ratified Yet,National
LOC_CS_1582,Not Deposit Yet,International
LOC_CS_1582,Not Ratified Yet,National
LOC_CS_1583,Not Deposit Yet,International
LOC_CS_1583,Not Ratified Yet,National
LOC_CS_1584,Not Deposit Yet,International
LOC_CS_1584,Not Ratified Yet,National
LOC_CS_1585,Not Deposit Yet,International
LOC_CS_1585,Not Ratified Yet,National
LOC_CS_1586,Not Deposit Yet,International
LOC_CS_1586,Not Ratified Yet,National
LOC_CS_1587,Not Deposit Yet,International
LOC_CS_1587,Not Ratified Yet,National
LOC_CS_1588,Not Deposit Yet,International
LOC_CS_1588,Not Ratified Yet,National
LOC_CS_1589,Not Deposit Yet,International
LOC_CS_1589,Not Ratified Yet,National
LOC_CS_1590,Not Deposit Yet,International
LOC_CS_1590,Not Ratified Yet,National
LOC_CS_1591,Not Deposit Yet,International
LOC_CS_1591,Not Ratified Yet,National
LOC_CS_1592,Not Deposit Yet,International
LOC_CS_1592,Not Ratified Yet,National
LOC_CS_1593,Not Deposit Yet,International
LOC_CS_1593,Not Ratified Yet,National
LOC_CS_1594,Not Deposit Yet,International
LOC_CS_1594,Not Ratified Yet,National
LOC_CS_1595,Not Deposit Yet,International
LOC_CS_1595,Not Ratified Yet,National
LOC_CS_1596,Not Deposit Yet,International
LOC_CS_1596,Not Ratified Yet,National
LOC_CS_1597,Not Deposit Yet,International
LOC_CS_1597,Not Ratified Yet,National
LOC_CS_1598,Not Deposit Yet,International
LOC_CS_1598,Not Ratified Yet,National
LOC_CS_1599,Not Deposit Yet,International
LOC_CS_1599,Not Ratified Yet,National
LOC_CS_1600,Not Deposit Yet,International
LOC_CS_1600,Not Ratified Yet,National
LOC_CS_1601,Not Deposit Yet,International
LOC_CS_1601,Not Ratified Yet,National
LOC_CS_1602,Not Deposit Yet,International
LOC_CS_1602,Not Ratified Yet,National
LOC_CS_1603,Not Deposit Yet,International
LOC_CS_1603,Not Ratified Yet,National
LOC_CS_1604,Not Deposit Yet,International
LOC_CS_1604,Not Ratified Yet,National
LOC_CS_1605,Not Deposit Yet,International
LOC_CS_1605,Not Ratified Yet,National
LOC_CS_1606,Not Deposit Yet,International
LOC_CS_1606,Not Ratified Yet,National
LOC_CS_1607,Not Deposit Yet,International
LOC_CS_1607,Not Ratified Yet,National
LOC_CS_1608,Not Deposit Yet,International
LOC_CS_1608,Not Ratified Yet,National
LOC_CS_1609,Not Deposit Yet,International
LOC_CS_1609,Not Ratified Yet,National
LOC_CS_1610,Not Deposit Yet,International
LOC_CS_1610,Not Ratified Yet,National
LOC_CS_1611,Not Deposit Yet,International
LOC_CS_1611,Not Ratified Yet,National
LOC_CS_1612,Not Deposit Yet,International
LOC_CS_1612,Not Ratified Yet,National
LOC_CS_1613,Not Deposit Yet,International
LOC_CS_1613,Not Ratified Yet,National
LOC_CS_1614,Not Deposit Yet,International
LOC_CS_1614,Not Ratified Yet,National
LOC_CS_1615,Not Deposit Yet,International
LOC_CS_1615,Not Ratified Yet,National
LOC_CS_1616,Not Deposit Yet,International
LOC_CS_1616,Not Ratified Yet,National
LOC_CS_1617,Not Deposit Yet,International
LOC_CS_1617,Not Ratified Yet,National
LOC_CS_1618,Not Deposit Yet,International
LOC_CS_1618,Not Ratified Yet,National
LOC_CS_1619,Not Deposit Yet,International
LOC_CS_1619,Not Ratified Yet,National
LOC_CS_1620,Not Deposit Yet,International
LOC_CS_1620,Not Ratified Yet,National
LOC_CS_1621,Not Deposit Yet,International
LOC_CS_1621,Not Ratified Yet,National
LOC_CS_1622,Not Deposit Yet,International
LOC_CS_1622,Not Ratified Yet,National
LOC_CS_1623,Not Deposit Yet,International
LOC_CS_1623,Not Ratified Yet,National
LOC_CS_1624,Not Deposit Yet,International
LOC_CS_1624,Not Ratified Yet,National
LOC_CS_1625,Not Deposit Yet,International
LOC_CS_1625,Not Ratified Yet,National
LOC_CS_1626,Not Deposit Yet,International
LOC_CS_1626,Not Ratified Yet,National
LOC_CS_1627,Not Deposit Yet,International
LOC_CS_1627,Not Ratified Yet,National
LOC_CS_1628,Not Deposit Yet,International
LOC_CS_1628,Not Ratified Yet,National
LOC_CS_1629,Not Deposit Yet,International
LOC_CS_1629,Not Ratified Yet,National
LOC_CS_1630,Not Deposit Yet,International
LOC_CS_1630,Not Ratified Yet,National
LOC_CS_1631,Not Deposit Yet,International
LOC_CS_1631,Not Ratified Yet,National
LOC_CS_1632,Not Deposit Yet,International
LOC_CS_1632,Not Ratified Yet,National
LOC_CS_1633,Not Deposit Yet,International
LOC_CS_1633,Not Ratified Yet,National
LOC_CS_1634,Not Deposit Yet,International
LOC_CS_1634,Not Ratified Yet,National
LOC_CS_1635,Not Deposit Yet,International
LOC_CS_1635,Not Ratified Yet,National
LOC_CS_1636,Not Deposit Yet,International
LOC_CS_1636,Not Ratified Yet,National
LOC_CS_1637,Not Deposit Yet,International
LOC_CS_1637,Not Ratified Yet,National
LOC_CS_1638,Not Deposit Yet,International
LOC_CS_1638,Not Ratified Yet,National
LOC_CS_1639,Not Deposit Yet,International
LOC_CS_1639,Not Ratified Yet,National
LOC_CS_1640,Not Deposit Yet,International
LOC_CS_1640,Not Ratified Yet,National
LOC_CS_1641,Not Deposit Yet,International
LOC_CS_1641,Not Ratified Yet,National
LOC_CS_1642,Not Deposit Yet,International
LOC_CS_1642,Not Ratified Yet,National
LOC_CS_1643,Not Deposit Yet,International
LOC_CS_1643,Not Ratified Yet,National
LOC_CS_1644,Not Deposit Yet,International
LOC_CS_1644,Not Ratified Yet,National
LOC_CS_1645,Not Deposit Yet,International
LOC_CS_1645,Not Ratified Yet,National
LOC_CS_1646,Not Deposit Yet,International
LOC_CS_1646,Not Ratified Yet,National
LOC_CS_1647,Not Deposit Yet,International
LOC_CS_1647,Not Ratified Yet,National
LOC_CS_1648,Not Deposit Yet,International
LOC_CS_1648,Not Ratified Yet,National
LOC_CS_1649,Not Deposit Yet,International
LOC_CS_1649,Not Ratified Yet,National
LOC_CS_1650,Not Deposit Yet,International
LOC_CS_1650,Not Ratified Yet,National
LOC_CS_1651,Not Deposit Yet,International
LOC_CS_1651,Not Ratified Yet,National
LOC_CS_1652,Not Deposit Yet,International
LOC_CS_1652,Not Ratified Yet,National
LOC_CS_1653,Not Deposit Yet,International
LOC_CS_1653,Not Ratified Yet,National
LOC_CS_1654,Not Deposit Yet,International
LOC_CS_1654,Not Ratified Yet,National
LOC_CS_1655,Not Deposit Yet,International
LOC_CS_1655,Not Ratified Yet,National
LOC_CS_1656,Not Deposit Yet,International
